Date,Open,High,Low,Close,Adj Close,Volume
2013-11-01,155.5800018310547,156.14999389648438,155.0800018310547,155.86000061035156,125.88065338134766,5909900
2013-11-04,156.25999450683594,156.36000061035156,155.52999877929688,156.05999755859375,126.04216003417969,4042500
2013-11-05,155.27999877929688,156.17999267578125,154.8699951171875,155.88999938964844,125.9048080444336,5442800
2013-11-06,156.49000549316406,157.2899932861328,156.3699951171875,157.22000122070312,126.97909545898438,7548400
2013-11-07,157.72000122070312,157.8000030517578,155.67999267578125,155.85000610351562,125.87245178222656,10211000
2013-11-08,155.66000366210938,157.49000549316406,155.5800018310547,157.49000549316406,127.1971435546875,7594900
2013-11-11,157.3300018310547,157.72999572753906,157.14999389648438,157.61000061035156,127.29405212402344,3795200
2013-11-12,157.4199981689453,157.72000122070312,156.8699951171875,157.3699951171875,127.10015869140625,4094800
2013-11-13,156.52000427246094,158.1199951171875,156.5,158.05999755859375,127.65748596191406,5062900
2013-11-14,158.10000610351562,158.80999755859375,157.9499969482422,158.72999572753906,128.19857788085938,6931000
2013-11-15,158.57000732421875,159.3000030517578,158.47999572753906,159.3000030517578,128.90097045898438,6529100
2013-11-18,159.7100067138672,159.9499969482422,159.07000732421875,159.44000244140625,129.0142822265625,5236000
2013-11-19,159.5800018310547,159.92999267578125,159.08999633789062,159.3300018310547,128.9251708984375,5017300
2013-11-20,159.5500030517578,159.8800048828125,158.35000610351562,158.77000427246094,128.47206115722656,8401100
2013-11-21,159.2899932861328,159.8800048828125,159.1699981689453,159.86000061035156,129.3541259765625,4579900
2013-11-22,159.8300018310547,160.42999267578125,159.47999572753906,160.39999389648438,129.79110717773438,4466400
2013-11-25,160.80999755859375,160.85000610351562,160.3000030517578,160.61000061035156,129.96092224121094,5114400
2013-11-26,160.5399932861328,160.97000122070312,160.4600067138672,160.5,129.8719482421875,5231300
2013-11-27,160.7899932861328,160.94000244140625,160.41000366210938,160.85000610351562,130.15513610839844,6272800
2013-11-29,161.11000061035156,161.5800018310547,160.5800018310547,160.72000122070312,130.0499267578125,2887900
2013-12-02,160.75999450683594,160.83999633789062,159.7100067138672,159.9199981689453,129.40267944335938,5655700
2013-12-03,159.22999572753906,159.6199951171875,158.4600067138672,158.99000549316406,128.65005493164062,8660700
2013-12-04,158.4600067138672,159.52000427246094,157.8300018310547,158.75999450683594,128.46397399902344,7138200
2013-12-05,158.4499969482422,158.88999938964844,158.00999450683594,158.1199951171875,127.94618225097656,5823000
2013-12-06,159.52999877929688,160.17999267578125,159.1300048828125,160.16000366210938,129.5968017578125,6345300
2013-12-09,160.2899932861328,160.52999877929688,160.11000061035156,160.22999572753906,129.65345764160156,3967700
