Date,Open,High,Low,Close,Adj Close,Volume
2013-11-01,83.06999969482422,83.16999816894531,82.4000015258789,82.80999755859375,75.87869262695312,30867800
2013-11-04,83.05999755859375,83.06999969482422,82.63999938964844,82.93000030517578,75.9886474609375,16834000
2013-11-05,82.61000061035156,83.22000122070312,82.37000274658203,83.0199966430664,76.07111358642578,27975600
2013-11-06,83.37000274658203,83.4000015258789,82.7300033569336,83.0,76.05276489257812,25576800
2013-11-07,83.01000213623047,83.12999725341797,81.37000274658203,81.44000244140625,74.62335205078125,52173200
2013-11-08,81.73999786376953,82.55999755859375,81.51000213623047,82.54000091552734,75.63128662109375,31470500
2013-11-11,82.41999816894531,82.63999938964844,82.13999938964844,82.41000366210938,75.51217651367188,24822900
2013-11-12,82.16000366210938,82.66000366210938,82.12000274658203,82.54000091552734,75.63128662109375,20108500
2013-11-13,82.0,83.55000305175781,82.0,83.54000091552734,76.54756927490234,31345900
2013-11-14,83.31999969482422,83.86000061035156,83.13999938964844,83.80000305175781,76.78582763671875,31101200
2013-11-15,83.81999969482422,83.95999908447266,83.61000061035156,83.95999908447266,76.93243408203125,20511300
2013-11-18,83.94000244140625,84.11000061035156,82.9800033569336,83.13999938964844,76.1810531616211,31679600
2013-11-19,83.08999633789062,83.48999786376953,82.76000213623047,82.9000015258789,75.96114349365234,25545300
2013-11-20,83.12000274658203,83.43000030517578,82.45999908447266,82.69999694824219,75.77789306640625,32177400
2013-11-21,83.05000305175781,83.61000061035156,82.9800033569336,83.54000091552734,76.54756927490234,28125000
2013-11-22,83.68000030517578,84.0199966430664,83.62000274658203,83.98999786376953,76.95989990234375,25361300
2013-11-25,84.29000091552734,84.37999725341797,83.9800033569336,84.19000244140625,77.14317321777344,21695100
2013-11-26,84.20999908447266,84.83999633789062,84.02999877929688,84.62999725341797,77.54635620117188,26621000
2013-11-27,84.80000305175781,85.23999786376953,84.7300033569336,85.22000122070312,78.08695220947266,21638100
2013-11-29,85.55999755859375,85.83999633789062,85.47000122070312,85.7300033569336,78.55427551269531,16708900
2013-12-02,85.83000183105469,85.95999908447266,85.3499984741211,85.4800033569336,78.32520294189453,26354600
2013-12-03,85.41999816894531,85.63999938964844,85.08000183105469,85.41000366210938,78.26106262207031,37147000
2013-12-04,85.05000305175781,85.7699966430664,84.77999877929688,85.48999786376953,78.33435821533203,37193200
2013-12-05,85.55999755859375,85.66000366210938,85.16999816894531,85.37999725341797,78.23356628417969,39829300
2013-12-06,86.0999984741211,86.18000030517578,85.58999633789062,86.0,78.80170440673828,36842900
2013-12-09,86.3499984741211,86.52999877929688,86.19999694824219,86.3499984741211,79.12238311767578,22590000
